131,65.1,77.9,90,100.8,109.8,116.9,122.4,126.4,129.4,131.5,133,4.5,5.1,5.7,6.3,6.9,7.5,8,8.6,9.1,9.5,9.9
132,57.4,89.4,107.1,113.9,116,116.7,116.9,117,117,117,117,4.7,5.5,6.3,7,7.6,8.1,8.5,8.9,9.1,9.3,9.5
134,52.9,76.5,97.3,112.1,120.9,125.7,128.2,129.4,130,130.3,130.4,3.9,4.5,5.1,5.6,6.2,6.6,7.1,7.4,7.8,8,8.2
135,44.8,56.3,65.6,72.1,76.4,78.9,80.4,81.2,81.7,82,82.1,3.6,4.1,4.5,5.1,5.6,6.1,6.6,7.2,7.7,8.2,8.6
137,59.6,76.5,87.7,93.9,97,98.5,99.2,99.5,99.7,99.8,99.9,4.2,4.9,5.7,6.3,6.9,7.4,7.8,8.1,8.3,8.5,8.6
138,56,75.2,89.9,99.2,104.3,106.9,108.2,108.9,109.2,109.3,109.4,3.8,4.8,5.7,6.7,7.4,8.1,8.5,8.9,9.1,9.3,9.4
140,52.8,63.6,70.3,73.9,75.7,76.6,77,77.2,77.3,77.4,77.4,3.7,4.2,4.5,4.9,5.2,5.4,5.6,5.7,5.8,5.9,6
141,50.3,67.5,84.1,98.1,108.6,115.7,120.3,123.1,124.8,125.8,126.4,4.9,5.4,5.8,6.3,6.7,7.2,7.6,8.1,8.5,8.9,9.2
142,66.3,85.8,101.1,111.3,117.3,120.7,122.5,123.4,123.9,124.1,124.3,4.6,5.4,6.1,6.8,7.5,8,8.5,9,9.3,9.6,9.8
143,38.9,50.8,61.6,70.3,76.5,80.6,83.2,84.7,85.7,86.2,86.5,3.8,4.5,5.1,5.6,6.1,6.4,6.7,6.9,7.1,7.2,7.3
144,56.6,82.8,95.9,100.5,101.9,102.4,102.5,102.5,102.6,102.6,102.6,4.4,5,5.7,6.3,6.9,7.4,7.9,8.3,8.6,8.8,9
145,47.4,49.1,50.7,52.2,53.6,55,56.3,57.5,58.7,59.8,60.8,3.1,3.9,4.5,5.1,5.5,5.7,5.9,6,6.1,6.2,6.3
146,76.5,99.7,119.7,134.6,144.6,150.7,154.3,156.4,157.5,158.2,158.5,5.3,5.8,6.2,6.7,7.3,7.8,8.4,8.9,9.5,10.1,10.7
147,44.3,69.7,77.7,79.4,79.7,79.7,79.7,79.7,79.7,79.7,79.7,3.5,3.9,4.3,4.7,5.1,5.4,5.8,6.1,6.3,6.5,6.7
